x,y,z,x_quat,y_quat,z_quat,w_quat
89624.8488,43139.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89624.8488,43139.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89624.6488,43140.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89624.4488,43140.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89624.2488,43140.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89624.0488,43140.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89624.0488,43140.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89623.8488,43141.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89623.8488,43141.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89623.6488,43141.547,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89623.4488,43141.747,0.0,0.0,0.0,0.8348410922372319,0.5504910087477776
89623.4488,43141.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89623.2488,43142.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89623.2488,43142.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89623.0488,43142.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89622.8488,43142.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89622.8488,43142.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89622.8488,43143.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89622.6488,43143.347,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89622.4488,43143.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89622.2488,43143.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89622.2488,43143.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89622.0488,43144.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89622.0488,43144.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89621.8488,43144.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89621.8488,43144.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89621.6488,43144.947,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89621.4488,43145.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89621.4488,43145.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89621.2488,43145.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89621.2488,43145.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89621.0488,43145.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89620.8488,43146.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89620.8488,43146.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89620.6488,43146.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89620.4488,43146.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89620.4488,43146.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89620.2488,43147.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89620.0488,43147.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89620.0488,43147.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89619.8488,43147.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89619.6488,43147.947,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89619.6488,43148.147,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89619.4488,43148.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89619.4488,43148.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89619.2488,43148.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89619.0488,43148.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89619.0488,43149.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89618.8488,43149.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89618.8488,43149.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89618.6488,43149.747,0.0,0.0,0.0,0.8649100931174715,0.5019268181951696
89618.4488,43149.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89618.4488,43150.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89618.2488,43150.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89618.2488,43150.547,0.0,0.0,0.0,0.9085128984925499,0.41785680953248283
89618.0488,43150.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89617.8488,43150.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89617.8488,43151.147,0.0,0.0,0.0,0.9085128984938019,0.4178568095297609
89617.6488,43151.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89617.4488,43151.547,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89617.2488,43151.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89617.0488,43151.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89617.0488,43152.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89616.8488,43152.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89616.6488,43152.547,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89616.6488,43152.747,0.0,0.0,0.0,0.8649100931174715,0.5019268181951696
89616.4488,43152.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89616.4488,43153.147,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89616.2488,43153.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89616.0488,43153.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89616.0488,43153.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89615.8488,43153.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89615.8488,43154.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89615.6488,43154.347,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89615.4488,43154.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89615.4488,43154.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89615.2488,43154.947,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89615.0488,43155.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89615.0488,43155.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89615.0488,43155.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89614.8488,43155.747,0.0,0.0,0.0,0.8649100931194379,0.5019268181917811
89614.6488,43155.947,0.0,0.0,0.0,0.8649100931169096,0.5019268181961378
89614.4488,43156.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89614.4488,43156.347,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89614.2488,43156.547,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89614.2488,43156.747,0.0,0.0,0.0,0.88916764272006,0.4575815808570662
89614.2488,43156.947,0.0,0.0,0.0,0.8891676427194976,0.457581580858159
89614.0488,43157.147,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89613.8488,43157.347,0.0,0.0,0.0,0.8649100931188761,0.5019268181927492
89613.6488,43157.547,0.0,0.0,0.0,0.8348410922367139,0.550491008748563
89613.4488,43157.747,0.0,0.0,0.0,0.798348648115201,0.6021955131455489
89613.4488,43157.947,0.0,0.0,0.0,0.8348410922367139,0.550491008748563
89613.2488,43158.147,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89613.2488,43158.347,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89613.2488,43158.547,0.0,0.0,0.0,0.7983486481147877,0.6021955131460969
89613.0488,43158.747,0.0,0.0,0.0,0.7554539549952296,0.6552017413606785
89613.0488,43158.947,0.0,0.0,0.0,0.7983486481176811,0.6021955131422609
89613.0488,43159.147,0.0,0.0,0.0,0.7983486481176811,0.6021955131422609
89612.8488,43159.347,0.0,0.0,0.0,0.7554539549983283,0.6552017413571057
89612.8488,43159.547,0.0,0.0,0.0,0.7983486481176811,0.6021955131422609
89612.8488,43159.747,0.0,0.0,0.0,0.7983486481180945,0.6021955131417129
89612.8488,43159.947,0.0,0.0,0.0,0.7983486481176811,0.6021955131422609
89612.8488,43160.147,0.0,0.0,0.0,0.7983486481176811,0.6021955131422609
89612.6488,43160.347,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89612.6488,43160.547,0.0,0.0,0.0,0.7554539549949912,0.6552017413609534
89612.6488,43160.747,0.0,0.0,0.0,0.7554539549952296,0.6552017413606785
89612.4488,43160.947,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476
89612.4488,43161.147,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89612.4488,43161.347,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89612.4488,43161.547,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89612.4488,43161.747,0.0,0.0,0.0,0.6552017413606785,0.7554539549952297
89612.4488,43161.947,0.0,0.0,0.0,0.6552017413609534,0.7554539549949914
89612.4488,43162.147,0.0,0.0,0.0,0.6021955131422609,0.7983486481176811
89612.4488,43162.347,0.0,0.0,0.0,0.6021955131422609,0.7983486481176811
89612.6488,43162.547,0.0,0.0,0.0,0.6552017413571057,0.7554539549983283
89612.6488,43162.747,0.0,0.0,0.0,0.6021955131417129,0.7983486481180945
89612.6488,43162.947,0.0,0.0,0.0,0.6021955131422609,0.7983486481176811
89612.6488,43163.147,0.0,0.0,0.0,0.5504910087448975,0.8348410922391309
89612.6488,43163.347,0.0,0.0,0.0,0.5504910087448975,0.8348410922391309
89612.8488,43163.547,0.0,0.0,0.0,0.550491008748563,0.8348410922367139
89612.8488,43163.747,0.0,0.0,0.0,0.5504910087477776,0.8348410922372319
89612.8488,43163.947,0.0,0.0,0.0,0.5019268181961378,0.8649100931169096
89613.0488,43164.147,0.0,0.0,0.0,0.5019268181927492,0.8649100931188761
89613.0488,43164.347,0.0,0.0,0.0,0.4575815808581589,0.8891676427194977
89613.2488,43164.547,0.0,0.0,0.0,0.4241553962505337,0.9055894212233007
89613.2488,43164.747,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867
89613.4488,43164.947,0.0,0.0,0.0,0.34042526375357907,0.9402715776829087
89613.4488,43165.147,0.0,0.0,0.0,0.30517743100657896,0.9522955085498538
89613.6488,43165.347,0.0,0.0,0.0,0.25666793515459,0.966499648765316
89613.8488,43165.547,0.0,0.0,0.0,0.25666793515864705,0.9664996487642386
89614.0488,43165.747,0.0,0.0,0.0,0.20106587226850456,0.9795777228014658
89614.2488,43165.747,0.0,0.0,0.0,0.20106587226850456,0.9795777228014658
89614.4488,43165.947,0.0,0.0,0.0,0.20106587226666128,0.9795777228018442
89614.6488,43165.947,0.0,0.0,0.0,0.20106587226666128,0.9795777228018442
89614.8488,43166.147,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686
89615.0488,43166.147,0.0,0.0,0.0,0.20106587227065506,0.9795777228010244
89615.2488,43166.347,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686
89615.4488,43166.347,0.0,0.0,0.0,0.13870121188906076,0.990334273778559
89615.6488,43166.347,0.0,0.0,0.0,0.13870121188906076,0.990334273778559
89615.8488,43166.547,0.0,0.0,0.0,0.07088902009249372,0.9974842088125135
89616.0488,43166.547,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686
89616.2488,43166.547,0.0,0.0,0.0,0.1387012118904203,0.9903342737783686
89616.4488,43166.747,0.0,0.0,0.0,0.07088902008922776,0.9974842088127456
89616.6488,43166.747,0.0,0.0,0.0,0.07088902008922776,0.9974842088127456
89616.8488,43166.747,0.0,0.0,0.0,0.07088902008995354,0.9974842088126941
89617.0488,43166.747,0.0,0.0,0.0,0.07088902008995354,0.9974842088126941
89617.2488,43166.747,0.0,0.0,0.0,0.0,1.0
89617.4488,43166.947,0.0,0.0,0.0,-0.07088902008922776,0.9974842088127456
89617.6488,43166.947,0.0,0.0,0.0,-0.07088902008922776,0.9974842088127456
89617.8488,43166.947,0.0,0.0,0.0,-0.07088902008995354,0.9974842088126941
89618.0488,43166.947,0.0,0.0,0.0,-0.1387012118904203,0.9903342737783686
89618.2488,43166.947,0.0,0.0,0.0,-0.1387012118904203,0.9903342737783686
89618.4488,43166.947,0.0,0.0,0.0,-0.13870121188906076,0.990334273778559
89618.6488,43166.747,0.0,0.0,0.0,-0.13870121188906076,0.990334273778559
89618.8488,43166.747,0.0,0.0,0.0,-0.1387012118904203,0.9903342737783686
89619.0488,43166.747,0.0,0.0,0.0,-0.1387012118904203,0.9903342737783686
89619.2488,43166.747,0.0,0.0,0.0,-0.20106587227065506,0.9795777228010244
89619.4488,43166.547,0.0,0.0,0.0,-0.20106587226666128,0.9795777228018442
89619.6488,43166.547,0.0,0.0,0.0,-0.25666793515459,0.966499648765316
89619.8488,43166.547,0.0,0.0,0.0,-0.2566679351567538,0.9664996487647414
89620.0488,43166.347,0.0,0.0,0.0,-0.25666793515864705,0.9664996487642386
89620.2488,43166.347,0.0,0.0,0.0,-0.3051774310089198,0.9522955085491037
89620.4488,43166.347,0.0,0.0,0.0,-0.3469462477343341,0.9378850149048475
89620.6488,43166.147,0.0,0.0,0.0,-0.3826834323622889,0.9238795325124469
89620.8488,43165.947,0.0,0.0,0.0,-0.3826834323650898,0.9238795325112867
89621.0488,43165.747,0.0,0.0,0.0,-0.3826834323664902,0.9238795325107066
89621.2488,43165.747,0.0,0.0,0.0,-0.4178568095324829,0.9085128984925499
89621.4488,43165.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89621.6488,43165.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89621.8488,43165.147,0.0,0.0,0.0,-0.5019268181951696,0.8649100931174715
89621.8488,43164.947,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89622.0488,43164.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89622.2488,43164.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89622.4488,43164.347,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309
89622.4488,43164.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89622.6488,43163.947,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89622.6488,43163.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89622.8488,43163.547,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096
89622.8488,43163.347,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096
89623.0488,43163.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89623.0488,43162.947,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89623.2488,43162.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89623.4488,43162.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89623.4488,43162.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89623.6488,43162.147,0.0,0.0,0.0,-0.4575815808570661,0.88916764272006
89623.6488,43161.947,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89623.8488,43161.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89624.0488,43161.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89624.2488,43161.347,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89624.4488,43161.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89624.4488,43160.947,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89624.6488,43160.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89624.6488,43160.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89624.8488,43160.347,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096
89625.0488,43160.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89625.0488,43159.947,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89625.2488,43159.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89625.2488,43159.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89625.4488,43159.347,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89625.4488,43159.147,0.0,0.0,0.0,-0.4575815808570661,0.88916764272006
89625.6488,43158.947,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89625.8488,43158.747,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096
89625.8488,43158.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89626.0488,43158.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89626.0488,43158.147,0.0,0.0,0.0,-0.4575815808570661,0.88916764272006
89626.2488,43157.947,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89626.4488,43157.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89626.6488,43157.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89626.6488,43157.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89626.8488,43157.147,0.0,0.0,0.0,-0.4575815808570661,0.88916764272006
89627.0488,43156.947,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89627.0488,43156.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89627.2488,43156.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89627.4488,43156.347,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309
89627.4488,43156.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89627.6488,43155.947,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89627.8488,43155.747,0.0,0.0,0.0,-0.550491008748563,0.8348410922367139
89627.8488,43155.547,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096
89628.0488,43155.347,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89628.0488,43155.147,0.0,0.0,0.0,-0.4575815808570661,0.88916764272006
89628.0488,43154.947,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89628.2488,43154.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89628.4488,43154.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89628.4488,43154.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89628.6488,43154.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89628.8488,43153.947,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096
89629.0488,43153.747,0.0,0.0,0.0,-0.550491008748563,0.8348410922367139
89629.0488,43153.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89629.2488,43153.347,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89629.2488,43153.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89629.4488,43152.947,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309
89629.4488,43152.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89629.6488,43152.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89629.6488,43152.347,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89629.8488,43152.147,0.0,0.0,0.0,-0.5019268181951696,0.8649100931174715
89630.0488,43151.947,0.0,0.0,0.0,-0.550491008748563,0.8348410922367139
89630.0488,43151.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89630.0488,43151.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89630.2488,43151.347,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89630.4488,43151.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89630.4488,43150.947,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89630.6488,43150.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89630.6488,43150.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89630.8488,43150.347,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096
89631.0488,43150.147,0.0,0.0,0.0,-0.5504910087477776,0.8348410922372319
89631.0488,43149.947,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89631.2488,43149.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89631.2488,43149.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89631.4488,43149.347,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89631.4488,43149.147,0.0,0.0,0.0,-0.4575815808570661,0.88916764272006
89631.6488,43148.947,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89631.6488,43148.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89631.8488,43148.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89632.0488,43148.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89632.0488,43148.147,0.0,0.0,0.0,-0.4575815808570661,0.88916764272006
89632.2488,43147.947,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89632.4488,43147.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89632.6488,43147.547,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309
89632.6488,43147.347,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89632.8488,43147.147,0.0,0.0,0.0,-0.5019268181951696,0.8649100931174715
89633.0488,43146.947,0.0,0.0,0.0,-0.550491008748563,0.8348410922367139
89633.0488,43146.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89633.0488,43146.547,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89633.2488,43146.347,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309
89633.2488,43146.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89633.4488,43145.947,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309
89633.6488,43145.747,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309
89633.6488,43145.547,0.0,0.0,0.0,-0.5504910087448975,0.8348410922391309
89633.8488,43145.347,0.0,0.0,0.0,-0.550491008748563,0.8348410922367139
89633.8488,43145.147,0.0,0.0,0.0,-0.5019268181951696,0.8649100931174715
89633.8488,43144.947,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096
89634.0488,43144.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89634.0488,43144.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89634.2488,43144.347,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89634.2488,43144.147,0.0,0.0,0.0,-0.4575815808570661,0.88916764272006
89634.4488,43143.947,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89634.6488,43143.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89634.6488,43143.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89634.8488,43143.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89635.0488,43143.147,0.0,0.0,0.0,-0.5019268181917811,0.8649100931194379
89635.0488,43142.947,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89635.2488,43142.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89635.2488,43142.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89635.4488,43142.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89635.6488,43142.147,0.0,0.0,0.0,-0.4575815808570661,0.88916764272006
89635.8488,43141.947,0.0,0.0,0.0,-0.5019268181961378,0.8649100931169096
89635.8488,43141.747,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89636.0488,43141.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89636.0488,43141.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89636.2488,43141.147,0.0,0.0,0.0,-0.4575815808570661,0.88916764272006
89636.4488,43140.947,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89636.6488,43140.747,0.0,0.0,0.0,-0.5019268181927492,0.8649100931188761
89636.6488,43140.547,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
89636.8488,43140.347,0.0,0.0,0.0,-0.4575815808581589,0.8891676427194977
